job_title,url,resume_score,is_remote
ERP Product Support,https://www.dice.com/job-detail/9af2ed07-8807-44a8-8e15-f8c127b1aacd,0.36510127782821655,True
Senior Software Engineer (Optical Character Recognition (OCR) - Hybird,https://www.dice.com/job-detail/55d1ad5c-6280-47b7-beba-0737651a848f,0.36509987711906433,False
STUDENT ANALYST - STUDENT ASSISTANT-R&D - STUDENT ENGINEER - Software Developer,https://www.dice.com/job-detail/3cfd0f70-a3e8-4121-b8a1-24d23109bcba,0.3649131655693054,False
"Senior Machine Learning Engineer, Recipe Pathfinding",https://www.dice.com/job-detail/f7e0bff6-d017-46ed-9842-fc993ed574cb,0.36447039246559143,False
"Senior Frontend Engineer, UI Ecosystem",https://www.dice.com/job-detail/435ac8a4-194f-47ea-ab40-fccd0730667f,0.36440509557724,False
Robotics Software Engineer,https://www.dice.com/job-detail/ba97bd9c-563b-475c-94e0-8396439e8f59,0.3643079996109009,False
Software Engineer II,https://www.dice.com/job-detail/d96e0561-d34c-4ae8-aaea-0fced35ed8fa,0.364014595746994,False
Software Engineer,https://www.dice.com/job-detail/2a890188-82f9-4b28-b3cc-8f946f406129,0.36392951011657715,False
Software Engineer,https://www.dice.com/job-detail/19fc61fe-6a2d-4ae1-a908-8aefb94d771c,0.36376437544822693,False
Senior Software Developer - ML/AI | Chercheur senior,https://www.dice.com/job-detail/9000641f-2369-4499-91d5-7e8bbbc7d76f,0.3636924922466278,False
Design Engineer,https://www.dice.com/job-detail/ae17985c-32dd-4624-8485-a02176090a09,0.3634994626045227,False
Full Stack Software Developer,https://www.dice.com/job-detail/0a5d9a58-07e7-4304-9edc-5de79fa84faf,0.36342939734458923,False
Jr. .Net Developer,https://www.dice.com/job-detail/efccdd13-b960-4786-8693-e5f31a5a0b1a,0.3633655905723572,False
Business Applications Developer II,https://www.dice.com/job-detail/0ad9d40f-3b77-4069-8abd-3b3718ccd0a8,0.3633135259151459,True
Senior Software Engineer,https://www.dice.com/job-detail/c2ad0608-eb59-460a-a786-a00e49303310,0.363015353679657,False
"Staff Software Engineer, LLM Internal Tooling",https://www.dice.com/job-detail/d71c5632-4fa9-46b1-b9eb-b6f57dc63141,0.3629184663295746,True
Software Developer RelativityOne,https://www.dice.com/job-detail/954222d8-66a4-4e16-af1b-39fa6699fe59,0.3628750443458557,True
Software Technical Lead Manager - Sensor Simulation,https://www.dice.com/job-detail/1f387553-e277-4469-a750-158915d3e62a,0.36284005641937256,False
Senior Fullstack Engineer - Snowsight App,https://www.dice.com/job-detail/48bf2a15-fa86-48f5-88a0-8f4735ee8872,0.3627821207046509,False
Sr. Software Engineer - Formworks,https://www.dice.com/job-detail/29d212c4-7a88-4377-8dde-1fd1907b6646,0.36265307664871216,False
Software Engineer SME,https://www.dice.com/job-detail/ed2e7e65-c48d-430a-b3ab-eb9b1536991a,0.3625638782978058,False
Senior Software Engineer - MAIA - AI Accelerator Observability and Infrastructure,https://www.dice.com/job-detail/2eb81b1b-dd81-452a-b482-0b2d46c65861,0.36229947209358215,False
Principal AI Engineer,https://www.dice.com/job-detail/a6c2a3c6-30f6-49ff-be6e-37919ac6083d,0.36163330078125,False
